procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 161496  42672 318224    0    0     0     0    8   13  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 161496  42672 318224    0    0     0     0   11   23  0  1 99  0
 0  0      0 161496  42672 318224    0    0     0     0   12   15  0  0 100  0
 0  0      0 161496  42680 318224    0    0     0    12   16   27  0  0 99  1
 0  0      0 161496  42680 318224    0    0     0     0   10   13  0  0 100  0
 0  0      0 161496  42680 318224    0    0     0     0    8   12  0  0 100  0
 0  0      0 161496  42680 318224    0    0     0     0   10   14  0  0 100  0
 0  0      0 161496  42680 318224    0    0     0     0   10   13  0  0 100  0
 0  0      0 161496  42680 318224    0    0     0     4   12   17  0  1 99  0
 0  0      0 161496  42688 318224    0    0     0    24   13   21  0  0 99  1
 0  0      0 161496  42688 318224    0    0     0     0   11   18  0  0 100  0
 0  0      0 161496  42688 318224    0    0     0     0   11   13  0  0 100  0
 0  0      0 161496  42688 318224    0    0     0     0    9   13  0  0 100  0
 0  0      0 161496  42688 318224    0    0     0     8   11   15  0  0 100  0
 0  0      0 161496  42688 318224    0    0     0     0   11   15  0  0 100  0
 0  0      0 161496  42696 318224    0    0     0    16   13   21  0  0 99  1
 0  0      0 161496  42696 318224    0    0     0     0   11   14  0  0 100  0
 0  0      0 161496  42696 318224    0    0     0     0   10   13  0  0 100  0
 0  0      0 161496  42696 318224    0    0     0     0   11   19  0  0 100  0
 0  0      0 161496  42696 318224    0    0     0     0   10   13  0  0 100  0
 0  0      0 161496  42696 318224    0    0     0     0    9   13  0  0 100  0
 0  0      0 161496  42704 318224    0    0     0    16   12   21  0  0 99  1
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 161496  42704 318224    0    0     0     0   14   26  0  0 100  0
 0  0      0 161496  42704 318224    0    0     0     0   13   17  0  0 100  0
 0  0      0 161496  42704 318224    0    0     0     0    9   13  0  0 100  0
 0  0      0 161496  42704 318224    0    0     0     0    8   13  0  0 100  0
 0  0      0 161496  42704 318224    0    0     0     0    9   17  0  0 100  0
 0  0      0 161496  42712 318224    0    0     0    16   13   21  0  0 99  1
 0  0      0 161496  42712 318224    0    0     0     0   11   16  0  0 100  0
 0  0      0 161496  42712 318224    0    0     0     0    9   13  0  0 100  0
 0  0      0 161496  42712 318224    0    0     0     0    9   15  0  0 100  0
 0  0      0 161496  42712 318224    0    0     0     0    9   13  0  0 100  0
 0  0      0 161496  42712 318224    0    0     0     0    9   13  0  0 100  0
 0  0      0 161496  42720 318224    0    0     0    16   15   25  0  0 99  1
 0  0      0 161496  42720 318224    0    0     0     0   12   18  0  0 100  0
 0  0      0 161496  42720 318224    0    0     0     0   10   13  0  0 100  0
 0  0      0 161496  42720 318224    0    0     0     0    9   13  0  0 100  0
 0  0      0 161496  42720 318228    0    0     0     0    9   13  0  0 100  0
 0  0      0 161496  42720 318228    0    0     0     0   12   17  0  0 100  0
 0  0      0 161496  42728 318228    0    0     0    16   14   21  0  1 99  0
 0  0      0 161496  42728 318228    0    0     0     0    9   14  0  0 100  0
 0  0      0 161496  42728 318228    0    0     0     0    9   13  0  0 100  0
 0  0      0 161496  42728 318228    0    0     0     0   11   15  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 161496  42728 318228    0    0     0     4   14   25  0  0 100  0
 0  0      0 161496  42728 318228    0    0     0     0   10   13  0  0 100  0
 0  0      0 161496  42736 318228    0    0     0    24   12   21  1  0 98  1
 0  0      0 161496  42736 318228    0    0     0     0   11   16  0  0 100  0
 0  0      0 161496  42736 318228    0    0     0     0    9   13  0  0 100  0
 0  0      0 161496  42736 318228    0    0     0     8   11   15  0  0 100  0
 0  0      0 161496  42736 318228    0    0     0     0    9   13  0  0 100  0
 0  0      0 161496  42736 318228    0    0     0     0   11   17  0  0 100  0
 0  0      0 161496  42744 318228    0    0     0    16   13   21  0  0 99  1
 0  0      0 161496  42744 318228    0    0     0     0   10   14  0  0 100  0
 0  0      0 161496  42744 318228    0    0     0     0   10   17  0  0 100  0
 0  0      0 161496  42744 318228    0    0     0     0    9   15  0  0 100  0
 0  0      0 161496  42744 318228    0    0     0     0    9   13  0  0 100  0
 0  0      0 161496  42744 318228    0    0     0     0    8   15  0  0 100  0
 0  0      0 161372  42752 318228    0    0     0    16   11   21  0  0 99  1
 0  0      0 161372  42752 318228    0    0     0     0   12   18  0  0 100  0
 0  0      0 161372  42752 318228    0    0     0     0   10   13  0  0 100  0
 0  0      0 161372  42752 318228    0    0     0     0    8   13  0  0 100  0
 0  0      0 161372  42752 318228    0    0     0     0    8   13  0  0 100  0
 0  0      0 161372  42752 318228    0    0     0     0    9   15  0  0 100  0
 0  0      0 161372  42760 318228    0    0     0    16   16   31  0  1 99  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0      0 161372  42760 318228    0    0     0     0   10   17  0  0 100  0
 0  0      0 161372  42760 318228    0    0     0     0    9   12  0  0 100  0
 0  0      0 161372  42760 318228    0    0     0     0    9   15  0  0 100  0
 0  0      0 161372  42760 318228    0    0     0     0    9   13  0  0 100  0
 0  0      0 161372  42760 318228    0    0     0     0   10   16  0  0 100  0
 0  0      0 161372  42768 318228    0    0     0    16   12   21  0  0 99  1
 0  0      0 161372  42768 318228    0    0     0     0   10   16  0  0 100  0
 0  0      0 161372  42768 318228    0    0     0     0   13   13  0  1 99  0
 0  0      0 161372  42768 318228    0    0     0     0   10   15  0  0 100  0
 0  0      0 161372  42768 318228    0    0     0     0   10   15  0  0 100  0
 0  0      0 161372  42768 318228    0    0     0     0    9   15  0  0 100  0
 0  0      0 161372  42776 318228    0    0     0    16   12   21  0  0 99  1
 0  0      0 161372  42776 318228    0    0     0     0   11   14  0  0 100  0
 0  0      0 161372  42776 318228    0    0     0     0    8   13  0  0 100  0
 0  0      0 161372  42776 318228    0    0     0     4   12   17  0  0 100  0
 0  0      0 161372  42776 318228    0    0     0     0    9   13  0  0 100  0
 0  0      0 161372  42776 318228    0    0     0     0    8   13  0  0 100  0
 0  0      0 161372  42784 318228    0    0     0    16   12   21  0  0 100  0
 0  0      0 161372  42784 318228    0    0     0     0   10   16  0  0 100  0
 0  0      0 161372  42784 318228    0    0     0     0   13   17  0  0 100  0
 0  0      0 161372  42784 318228    0    0     0     0    8   13  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 161372  42784 318232    0    0     0     0   11   23  0  0 100  0
 0  0      0 161372  42784 318232    0    0     0     0   11   15  0  0 100  0
 0  0      0 161372  42792 318232    0    0     0    16   13   21  0  0 99  1
 0  0      0 161372  42792 318232    0    0     0     0   11   16  0  0 100  0
 0  0      0 161372  42792 318232    0    0     0     0    8   13  0  0 100  0
 0  0      0 161372  42792 318232    0    0     0     0   11   15  0  0 100  0
 0  0      0 161372  42792 318232    0    0     0     0    9   13  0  0 100  0
 0  0      0 161372  42792 318232    0    0     0     0    8   13  0  0 100  0
 0  0      0 161372  42800 318232    0    0     0    12   13   23  0  0 99  1
 0  0      0 161372  42800 318232    0    0     0     0   10   16  0  0 100  0
 0  0      0 161372  42800 318232    0    0     0     0    9   13  0  0 100  0
 0  0      0 161372  42800 318232    0    0     0     0    8   13  0  0 100  0
 0  0      0 161372  42800 318232    0    0     0     0   10   13  0  0 100  0
 0  0      0 161372  42800 318232    0    0     0     0   10   17  0  0 100  0
 0  0      0 161372  42808 318232    0    0     0    12   11   19  0  0 98  2
 0  0      0 161372  42808 318232    0    0     0     0    9   14  0  0 100  0
 0  0      0 161372  42808 318232    0    0     0     0    8   13  0  0 100  0
 0  0      0 161372  42808 318232    0    0     0     0    9   15  0  0 100  0
 0  0      0 161372  42808 318232    0    0     0     0   10   15  0  0 100  0
 0  0      0 161372  42808 318232    0    0     0     0   10   13  0  1 99  0
 0  0      0 161372  42816 318232    0    0     0    12   10   19  0  0 99  1
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 161372  42816 318232    0    0     0     0   12   26  0  0 100  0
 0  0      0 161372  42816 318232    0    0     0     0   11   13  0  0 100  0
 0  0      0 161372  42816 318232    0    0     0     0    9   15  0  0 100  0
 0  0      0 161372  42816 318232    0    0     0     0    8   13  0  0 100  0
 0  0      0 161372  42816 318232    0    0     0     0   11   17  0  0 100  0
 0  0      0 161372  42824 318232    0    0     0    12   12   19  0  0 99  1
 0  0      0 161372  42824 318232    0    0     0     0    9   14  0  0 100  0
 0  0      0 161372  42824 318232    0    0     0     4   11   15  0  0 100  0
 0  0      0 161372  42824 318232    0    0     0     0    9   17  0  0 100  0
 0  0      0 161372  42824 318232    0    0     0     0    9   13  0  0 100  0
 0  0      0 161372  42824 318232    0    0     0     0    8   13  0  0 100  0
 0  0      0 161372  42832 318232    0    0     0    24   12   23  0  0 99  1
 0  0      0 161372  42832 318232    0    0     0     8   14   18  0  1 99  0
 0  0      0 161372  42832 318232    0    0     0     0    9   13  0  0 100  0
 0  0      0 161372  42832 318232    0    0     0     0    8   13  0  0 100  0
 0  0      0 161372  42832 318232    0    0     0     0    8   13  0  0 100  0
 0  0      0 161372  42832 318232    0    0     0     0   11   15  0  0 100  0
 0  0      0 161372  42840 318232    0    0     0    16   16   27  0  0 99  1
 0  0      0 161372  42840 318232    0    0     0     0    9   13  0  0 100  0
 0  0      0 161372  42840 318232    0    0     0     0    9   13  0  0 100  0
 0  0      0 161372  42840 318232    0    0     0     0    9   15  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 161372  42840 318232    0    0     0     0   11   23  0  0 100  0
 0  0      0 161372  42840 318232    0    0     0     0   10   15  0  0 100  0
 0  0      0 161372  42848 318232    0    0     0    16   11   23  0  0 100  0
 0  0      0 161372  42848 318232    0    0     0     0   12   16  0  0 100  0
 0  0      0 161372  42848 318236    0    0     0     0   10   13  0  1 99  0
 0  0      0 161372  42848 318236    0    0     0     0    8   15  0  0 100  0
 0  0      0 161372  42848 318236    0    0     0     0   10   15  0  0 100  0
 0  0      0 161372  42848 318236    0    0     0     0    9   15  0  0 100  0
 0  0      0 161372  42856 318236    0    0     0    16   12   21  0  0 99  1
 0  0      0 161372  42856 318236    0    0     0     0    9   14  0  0 100  0
 0  0      0 161372  42856 318236    0    0     0     0    8   13  0  0 100  0
 0  0      0 161372  42856 318236    0    0     0     0   12   17  0  0 100  0
 0  0      0 161372  42856 318236    0    0     0     0    9   13  0  0 100  0
 0  0      0 161372  42856 318236    0    0     0     0    9   13  0  0 100  0
 0  0      0 161248  42864 318236    0    0     0    12   11   19  0  0 100  0
 0  0      0 161248  42864 318236    0    0     0     0   10   16  0  0 100  0
 0  0      0 161248  42864 318236    0    0     0     0   10   15  0  0 100  0
 0  0      0 161248  42864 318236    0    0     0     0    8   13  0  0 100  0
 0  0      0 161248  42864 318236    0    0     0     0    9   15  1  0 99  0
 0  0      0 161248  42864 318236    0    0     0     0    9   15  0  0 100  0
 0  0      0 161248  42872 318236    0    0     0    12   11   19  0  0 99  1
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 161248  42872 318236    0    0     0     4   13   26  0  0 100  0
 0  0      0 161248  42872 318236    0    0     0     0   10   13  0  0 100  0
 0  0      0 161248  42872 318236    0    0     0     0    9   15  0  0 100  0
 0  0      0 161248  42872 318236    0    0     0     0   10   13  0  1 99  0
 0  0      0 161248  42872 318236    0    0     0     0    9   13  0  0 100  0
 0  0      0 161248  42880 318236    0    0     0    36   16   25  0  0 99  1
 0  0      0 161248  42880 318236    0    0     0     0   11   18  0  0 100  0
 0  0      0 161248  42880 318236    0    0     0     0    9   13  0  0 100  0
 0  0      0 161248  42880 318236    0    0     0     0    8   13  0  0 100  0
 0  0      0 161248  42880 318236    0    0     0     0    9   13  0  0 100  0
 0  0      0 161248  42880 318236    0    0     0     0   13   17  0  0 100  0
 0  0      0 161248  42888 318236    0    0     0    16   13   21  0  0 99  1
 0  0      0 161248  42888 318236    0    0     0     0    9   14  0  0 100  0
 0  0      0 161248  42888 318236    0    0     0     0    8   13  0  0 100  0
 0  0      0 161248  42888 318236    0    0     0     0    9   15  0  0 100  0
 0  0      0 161248  42888 318236    0    0     0     0   10   15  0  0 100  0
 0  0      0 161248  42888 318236    0    0     0     0    9   13  0  0 100  0
 0  0      0 161248  42896 318236    0    0     0    16   12   21  0  0 99  1
 0  0      0 161248  42896 318236    0    0     0     0   10   16  0  0 100  0
 0  0      0 161248  42896 318236    0    0     0     0    9   13  0  0 100  0
 0  0      0 161248  42896 318236    0    0     0     0    9   15  0  0 100  0
